Date,Hour,Offense Type,Beat,Premise,Suffix,# offenses,Address
1/18/15,16,Theft,19G50,Apartment,-,1,9849 FORUM PARK DR
1/18/15,17,Theft,19G50,"Amusement Park, Bowling Alley, Skate Rink",-,1,10149 BISSONNET ST
1/18/15,1,Theft,19G50,Apartment,-,1,10149 FORUM PARK DR
1/18/15,7,Theft,19G50,Restaurant or Cafeteria Parking Lot,-,1,9649 BISSONNET ST
1/18/15,10,Auto Theft,19G50,"Road, Street, or Sidewalk",-,1,10449 SOUTH DR
1/17/15,17,Aggravated Assault,19G50,Apartment,-,1,10849 KIPP WAY DR
1/17/15,10,Burglary,19G50,"Furniture, Appliances, Radios, TV Store",S,1,11549 WILCREST DR
1/17/15,13,Burglary,19G50,Apartment,-,1,10349 WILCREST DR
1/15/15,21,Theft,19G50,Other Parking Lot,-,1,10449 SOUTH DR
1/15/15,17,Burglary,19G50,Apartment,-,1,10149 FORUM PARK DR
1/15/15,18,Theft,19G50,Miscellaneous Business (Non-Specific),-,1,10949 BISSONNET ST
1/15/15,18,Auto Theft,19G50,Apartment Parking Lot,W,1,11649 BELLFORT ST
1/17/15,4,Robbery,19G50,Hotel or Motel Parking Lot,W,1,11949 SAM HOUSTON PKWY
1/17/15,10,Auto Theft,19G50,Driveway,-,1,9849 BISSONNET ST
1/17/15,6,Theft,19G50,Commercial Parking Lot or Garage,-,1,10549 KIPP WAY DR
1/16/15,13,Auto Theft,19G50,Driveway,-,1,10249 FORUM PARK DR
1/19/15,19,Auto Theft,19G50,Apartment Parking Lot,-,1,10149 FORUM PARK DR
1/19/15,18,Auto Theft,19G50,Apartment Parking Lot,-,1,10749 SOUTH DR
1/20/15,8,Theft,19G50,Driveway,-,1,11049 BELLFORT AVE
1/20/15,6,Aggravated Assault,19G50,Apartment,-,1,9849 FORUM PARK DR
1/20/15,11,Theft,19G50,Apartment Parking Lot,-,1,10449 SOUTH DR
1/20/15,20,Theft,19G50,Miscellaneous Business (Non-Specific),-,1,11249 SOUTHWEST FWY
1/20/15,21,Auto Theft,19G50,Apartment Parking Lot,W,1,11649 BELLFORT ST
1/21/15,6,Robbery,19G50,Apartment Parking Lot,-,1,9949 BISSONNET ST
1/21/15,9,Burglary,19G50,Condominium,-,1,10149 FORUM WEST DR
1/20/15,22,Theft,19G50,Residence or House,-,1,10249 FORUM PARK DR
1/26/15,17,Auto Theft,1A10,"Road, Street, or Sidewalk",-,1,1849 CONGRESS -
1/26/15,16,Auto Theft,1A10,"Road, Street, or Sidewalk",-,1,1249 PRAIRIE ST
1/26/15,13,Theft,1A10,Miscellaneous Business (Non-Specific),-,1,1049 MAIN ST
1/26/15,7,Theft,1A10,"Gym, Recreat, Club House, Indoor Pool, Spa",-,1,849 PEASE -
1/26/15,4,Theft,1A10,"Road, Street, or Sidewalk",-,1,1649 SAN JACINTO -
1/25/15,22,Aggravated Assault,1A10,"Road, Street, or Sidewalk",-,1,1849 CONGRESS -
1/27/15,14,Theft,1A10,"Road, Street, or Sidewalk",-,1,249 FANNIN ST
1/27/15,17,Theft,1A10,Other Parking Lot,-,1,1749 TRAVIS -
1/26/15,18,Auto Theft,1A10,"Road, Street, or Sidewalk",-,1,1249 CAPITOL ST
1/28/15,20,Theft,1A10,"Road, Street, or Sidewalk",-,1,1449 JACKSON ST
1/27/15,23,Theft,1A10,Commercial Parking Lot or Garage,-,1,1549 POLK -
1/28/15,7,Burglary,1A10,Construction Site,-,1,749 PRESTON ST
1/29/15,16,Theft,1A10,Commercial Parking Lot or Garage,-,1,1549 AUSTIN ST
1/29/15,21,Theft,1A10,Bar or Night Club,-,1,1349 LAMAR -
1/30/15,1,Aggravated Assault,1A10,"Road, Street, or Sidewalk",-,1,1549 ST JOSEPH PKWY
1/25/15,12,Theft,1A10,Restaurant or Cafeteria,-,1,449 MAIN ST
1/25/15,6,Robbery,1A10,"Road, Street, or Sidewalk",-,1,1249 TRAVIS -
1/24/15,16,Theft,1A10,"Stadium, Sports Arena, Race Track",-,1,549 CRAWFORD ST
1/24/15,16,Theft,1A10,Strip Business Center Parking Lot,N,1,749 SAN JACINTO ST
1/23/15,20,Robbery,1A10,"Road, Street, or Sidewalk",-,1,2049 LA BRANCH -
1/23/15,19,Theft,1A10,Miscellaneous Business (Non-Specific),-,1,1249 CONGRESS -
1/24/15,8,Theft,1A10,"Road, Street, or Sidewalk",-,1,1849 LA BRANCH -
1/24/15,9,Theft,1A10,Commercial Parking Lot or Garage,-,1,949 COMMERCE ST
1/23/15,11,Rape,1A10,"Hotel, Motel, Inn, Etc.",-,1,1249 LOUISIANA ST
1/23/15,15,Theft,1A10,Commercial Parking Lot or Garage,-,1,1949 SMITH -
1/23/15,17,Robbery,1A10,Light Rail Platform,-,1,949 MAIN ST
1/22/15,14,Theft,1A10,"Electronics Store, Electrical Supplies",-,1,1249 MCKINNEY ST
1/22/15,12,Theft,1A10,Convenience Store,-,1,1149 MAIN ST
1/22/15,11,Theft,1A10,"Hotel, Motel, Inn, Etc.",-,1,1549 TEXAS ST
1/22/15,0,Theft,1A10,"Hotel, Motel, Inn, Etc.",-,1,1349 LAMAR -
1/21/15,21,Theft,1A10,Other Parking Lot,-,1,749 SAN JACINTO -
1/21/15,21,Theft,1A10,Other Parking Lot,N,1,749 SAN JACINTO ST
5/24/13,11,Theft,1A10,"Amusement Park, Bowling Alley, Skate Rink",-,1,449 BAGBY ST
6/14/14,9,Theft,1A10,,-,1,1849 RUIZ -
8/15/14,17,Theft,1A10,Commercial Building,-,1,449 LOUISIANA ST
9/28/08,15,Theft,1A10,,-,1,549 CRAWFORD ST
11/23/14,14,Theft,1A10,Bar or Night Club Parking Lot,-,1,1349 TRAVIS -
1/30/15,23,Theft,1A10,"Road, Street, or Sidewalk",-,1,1349 MILAM -
1/31/15,0,Theft,1A10,Commercial Parking Lot or Garage,-,1,1649 CAROLINE ST
1/30/15,18,Theft,1A10,"Stadium, Sports Arena, Race Track",-,1,1549 POLK -
1/30/15,15,Theft,1A10,Bus Stop,-,1,1449 PIERCE -
1/30/15,14,Theft,1A10,,-,1,1149 PRESTON ST
1/30/15,12,Auto Theft,1A10,Commercial Parking Lot or Garage,-,1,1649 COMMERCE ST
1/30/15,9,Aggravated Assault,1A10,"Road, Street, or Sidewalk",-,1,1149 MAIN ST
1/30/15,12,Theft,1A10,Miscellaneous Business (Non-Specific),-,1,1649 SAN JACINTO -
12/23/14,11,Theft,1A10,Garage or Carport,-,1,649 TEXAS ST
12/26/14,5,Theft,1A10,Apartment Parking Lot,-,1,1649 FANNIN ST
12/31/14,2,Theft,1A10,"Road, Street, or Sidewalk",-,1,849 COMMERCE ST
12/31/14,0,Theft,1A10,Other Parking Lot,-,1,849 BELL ST
1/8/15,17,Theft,1A10,Clothing Store,-,1,1249 MCKINNEY ST
1/8/15,21,Auto Theft,1A10,Other Parking Lot,-,1,1849 FRANKLIN ST
1/8/15,11,Theft,1A10,"Other, Unknown, or Not Listed",-,1,1949 RUIZ -
1/8/15,10,Theft,1A10,Office Building,-,1,1049 FANNIN ST
1/7/15,20,Auto Theft,1A10,Other Parking Lot,-,1,649 FRANKLIN ST
1/7/15,8,Auto Theft,1A10,"Road, Street, or Sidewalk",N,1,649 SAN JACINTO ST
1/7/15,1,Theft,1A10,Other Parking Lot,-,1,1449 AUSTIN -
1/6/15,20,Theft,1A10,Commercial Parking Lot or Garage,-,1,1749 MAIN ST
1/6/15,18,Theft,1A10,Commercial Parking Lot or Garage,N,1,749 SAN JACINTO ST
1/6/15,23,Theft,1A10,,-,1,1249 BAKER ST
1/5/15,14,Theft,1A10,"Road, Street, or Sidewalk",-,1,1249 MCKINNEY ST
1/5/15,15,Theft,1A10,Restaurant or Cafeteria Parking Lot,-,1,149 TRAVIS -
1/5/15,16,Theft,1A10,Other Parking Lot,-,1,1849 MILAM -
1/1/15,14,Theft,1A10,"Road, Street, or Sidewalk",-,1,949 MAIN ST
1/1/15,13,Theft,1A10,Hotel or Motel Parking Lot,-,1,1449 LOUISIANA ST
1/1/15,13,Theft,1A10,"Hotel, Motel, Inn, Etc.",-,1,849 MAIN ST
1/1/15,3,Aggravated Assault,1A10,"Road, Street, or Sidewalk",-,1,1449 ST JOSEPH PKWY
1/1/15,3,Theft,1A10,"Road, Street, or Sidewalk",-,1,849 MAIN ST
1/1/15,8,Theft,1A10,Bar or Night Club,-,1,149 TRAVIS -
1/2/15,20,Aggravated Assault,1A10,"Road, Street, or Sidewalk",-,1,1549 ST JOSEPH PKWY
1/2/15,8,Theft,1A10,Commercial Parking Lot or Garage,-,1,1249 CLAY -
1/2/15,10,Theft,1A10,Restaurant or Cafeteria Parking Lot,-,1,1549 TEXAS ST
1/3/15,21,Theft,1A10,Other Parking Lot,-,1,1649 LA BRANCH -
1/3/15,20,Theft,1A10,"Road, Street, or Sidewalk",-,1,1149 LOUISIANA ST
1/3/15,20,Rape,1A10,Apartment,-,1,1449 ST JOSEPH PKWY
1/3/15,18,Theft,1A10,"Road, Street, or Sidewalk",-,1,849 COMMERCE ST
1/3/15,13,Theft,1A10,"Road, Street, or Sidewalk",-,1,549 MCKINNEY ST
1/3/15,7,Rape,1A10,"Parks and Recreation, Zoo, Swimming Pool",-,1,1049 BAGBY ST
1/4/15,18,Theft,1A10,Commercial Parking Lot or Garage,N,1,749 SAN JACINTO ST
1/4/15,17,Theft,1A10,Commercial Parking Lot or Garage,N,1,749 SAN JACINTO ST
1/9/15,13,Theft,1A10,Office Building,-,1,1049 LOUISIANA ST
1/9/15,14,Theft,1A10,"Other, Unknown, or Not Listed",-,1,1249 PRAIRIE ST
1/10/15,1,Aggravated Assault,1A10,Bar or Night Club,-,1,949 CONGRESS -
1/9/15,19,Auto Theft,1A10,Apartment Parking Lot,-,1,1649 DALLAS ST
1/9/15,18,Theft,1A10,Office Building,-,1,1349 MCKINNEY ST
1/9/15,18,Theft,1A10,Commercial Parking Lot or Garage,-,1,549 RUSK ST
1/11/15,2,Theft,1A10,Bar or Night Club,-,1,749 FRANKLIN ST
1/10/15,15,Theft,1A10,Commercial Building,-,1,1049 AVENIDA DE LAS AMERI -
1/10/15,14,Theft,1A10,Miscellaneous Business (Non-Specific),-,1,949 MAIN ST
1/21/15,10,Theft,1A10,Other Parking Lot,-,1,849 LA BRANCH -
1/21/15,7,Theft,1A10,Bar or Night Club,-,1,1949 LOUISIANA ST
1/20/15,18,Theft,1A10,Commercial Parking Lot or Garage,N,1,1049 SAN JACINTO ST
1/20/15,14,Theft,1A10,"Road, Street, or Sidewalk",-,1,1249 BAKER ST
1/20/15,14,Theft,1A10,"Hotel, Motel, Inn, Etc.",-,1,1649 LAMAR -
1/20/15,16,Theft,1A10,Commercial Parking Lot or Garage,-,1,149 BAGBY ST
1/20/15,9,Theft,1A10,Office Building,-,1,1449 SMITH -
1/20/15,1,Theft,1A10,"Road, Street, or Sidewalk",-,1,849 RICHEY -
1/19/15,16,Theft,1A10,Hospital,-,1,1849 CRAWFORD ST
1/21/15,16,Theft,1A10,Grocery Store or Supermarket Parking Lot,-,1,949 MAIN ST
1/21/15,14,Theft,1A10,"Libraries, Museums",-,1,549 MCKINNEY ST
1/21/15,14,Theft,1A10,Office Building,-,1,949 MAIN ST
1/21/15,12,Theft,1A10,"Road, Street, or Sidewalk",-,1,1349 NANCE -
1/16/15,15,Theft,1A10,Commercial Parking Lot or Garage,W,1,349 DALLAS ST
1/16/15,20,Theft,1A10,Bank or Savings Institution Parking Lot,-,1,1849 MAIN ST
1/16/15,19,Theft,1A10,Other Parking Lot,-,1,1849 MAIN ST
1/17/15,6,Auto Theft,1A10,"Road, Street, or Sidewalk",-,1,949 PRESTON ST
1/17/15,11,Theft,1A10,"Hotel, Motel, Inn, Etc.",-,1,749 FANNIN ST
1/15/15,15,Auto Theft,1A10,"Road, Street, or Sidewalk",-,1,749 SAN JACINTO -
1/15/15,13,Theft,1A10,Other Parking Lot,-,1,1149 LA BRANCH -
1/15/15,13,Theft,1A10,"Road, Street, or Sidewalk",-,1,549 CAROLINE ST
1/15/15,21,Theft,1A10,Commercial Parking Lot or Garage,-,1,1549 CAROLINE ST
1/15/15,18,Aggravated Assault,1A10,"Road, Street, or Sidewalk",-,1,349 LOUISIANA ST
1/16/15,7,Theft,1A10,"Stadium, Sports Arena, Race Track",-,1,1549 POLK -
1/17/15,12,Theft,1A10,"Hotel, Motel, Inn, Etc.",-,1,749 FANNIN ST
1/17/15,14,Theft,1A10,Social Services or Public Charities,-,1,1249 PRAIRIE ST
1/17/15,16,Theft,1A10,Residence or House,-,1,9949 RICHARD AVE 1004 -
1/17/15,19,Theft,1A10,Other Parking Lot,N,1,749 SAN JACINTO ST
1/18/15,10,Theft,1A10,"Road, Street, or Sidewalk",-,1,1049 WALKER ST
1/18/15,9,Auto Theft,1A10,Commercial Parking Lot or Garage,N,1,649 SAN JACINTO ST
1/17/15,22,Theft,1A10,,-,1,1249 LEELAND -
1/17/15,22,Theft,1A10,"Hotel, Motel, Inn, Etc.",-,1,249 MAIN ST
1/17/15,21,Theft,1A10,Bar or Night Club Parking Lot,-,1,1449 AUSTIN ST
1/18/15,17,Theft,1A10,"Road, Street, or Sidewalk",-,1,249 MAIN ST
1/18/15,20,Theft,1A10,"Stadium, Sports Arena, Race Track",-,1,1249 CLAY -
1/18/15,16,Theft,1A10,Commercial Parking Lot or Garage,-,1,1549 LEELAND -
1/18/15,16,Theft,1A10,Commercial Parking Lot or Garage,-,1,949 SAN JACINTO -
1/18/15,14,Theft,1A10,Commercial Parking Lot or Garage,-,1,849 SAN JACINTO -
1/19/15,1,Aggravated Assault,1A10,Bar or Night Club,-,1,349 MAIN ST
1/19/15,11,Theft,1A10,Commercial Building,-,1,549 DALLAS ST
1/14/15,14,Theft,1A10,Miscellaneous Business (Non-Specific),-,1,1149 LAMAR -
1/13/15,19,Theft,1A10,Commercial Parking Lot or Garage,N,1,749 SAN JACINTO ST
1/13/15,16,Aggravated Assault,1A10,"Road, Street, or Sidewalk",-,1,1249 PRAIRIE ST
1/14/15,23,Theft,1A10,Commercial Parking Lot or Garage,N,1,749 SAN JACINTO ST
1/15/15,0,Theft,1A10,Other Parking Lot,-,1,1549 LA BRANCH -
1/15/15,0,Theft,1A10,"Stadium, Sports Arena, Race Track",-,1,1549 POLK -
1/14/15,20,Theft,1A10,Office Building,-,1,649 JEFFERSON ST
1/12/15,11,Theft,1A10,Other Parking Lot,-,1,549 ALLEN PKWY
1/11/15,16,Theft,1A10,Jail or Prison,-,1,749 SAN JACINTO -
1/13/15,15,Theft,1A10,"Road, Street, or Sidewalk",-,1,1049 MAIN ST
1/13/15,13,Theft,1A10,Government or Public Building,-,1,1249 FRANKLIN ST
1/13/15,13,Theft,1A10,"Road, Street, or Sidewalk",-,1,849 CONGRESS -
12/31/14,1,Theft,1A20,"Road, Street, or Sidewalk",-,1,2849 ALBANY ST
12/31/14,2,Theft,1A20,Other Parking Lot,-,1,2049 WAUGH DR
12/31/14,3,Theft,1A20,"Road, Street, or Sidewalk",-,1,249 HYDE PARK BLVD
12/30/14,13,Theft,1A20,Miscellaneous Business (Non-Specific),-,1,3949 MONTROSE BLVD
12/30/14,12,Theft,1A20,"Road, Street, or Sidewalk",-,1,1049 CROCKER ST
12/31/14,9,Theft,1A20,Bar or Night Club Parking Lot,-,1,2049 WAUGH DR
12/31/14,14,Auto Theft,1A20,"Road, Street, or Sidewalk",-,1,1149 FAIRVIEW ST
12/31/14,13,Theft,1A20,"Road, Street, or Sidewalk",-,1,249 FARGO -
12/31/14,12,Theft,1A20,"Road, Street, or Sidewalk",-,1,2049 BUFFALO TERRACE -
12/21/14,16,Theft,1A20,Bar or Night Club,-,1,249 TUAM -
12/17/14,16,Theft,1A20,,W,1,1949 GRAY -
12/18/14,10,Theft,1A20,"Road, Street, or Sidewalk",-,1,2649 BOSTON ST
12/12/14,15,Theft,1A20,Service or Gas Station,W,1,949 ALABAMA ST
12/14/14,16,Robbery,1A20,Bar or Night Club Parking Lot,-,1,849 PACIFIC -
1/30/15,10,Theft,1A20,Restaurant or Cafeteria Parking Lot,W,1,649 GRAY -
1/30/15,8,Theft,1A20,"Road, Street, or Sidewalk",-,1,2049 MASON -
1/30/15,4,Theft,1A20,"Road, Street, or Sidewalk",-,1,1149 CLEVELAND ST
1/30/15,17,Theft,1A20,Department or Discount Store,-,1,1749 GRAY ST
1/30/15,16,Theft,1A20,Grocery Store or Supermarket Parking Lot,W,1,1949 GRAY -
1/30/15,23,Robbery,1A20,"Road, Street, or Sidewalk",-,1,649 HYDE PARK BLVD
1/31/15,9,Theft,1A20,"Road, Street, or Sidewalk",-,1,1149 BUCKNER ST
11/14/14,12,Theft,1A20,Apartment,-,1,249 MARSHALL -
9/5/14,17,Theft,1A20,"Other, Unknown, or Not Listed",S,1,1149 SHEPHERD DR
6/12/10,14,Theft,1A20,Restaurant or Cafeteria,-,1,1349 MONTROSE BLVD
1/31/15,19,Theft,1A20,Bar or Night Club,-,1,449 WESTHEIMER RD
1/31/15,20,Theft,1A20,Bar or Night Club Parking Lot,-,1,549 WAUGH DR
1/31/15,14,Theft,1A20,"Other, Unknown, or Not Listed",-,1,1149 WESTHEIMER RD
1/31/15,11,Theft,1A20,Liquor Store,-,1,2449 SMITH -
1/31/15,14,Auto Theft,1A20,Convenience Store Parking Lot,W,1,349 ALABAMA ST
1/22/15,14,Theft,1A20,Restaurant or Cafeteria Parking Lot,-,1,949 WESTHEIMER RD
1/22/15,15,Theft,1A20,"Road, Street, or Sidewalk",-,1,249 WESTHEIMER RD
1/22/15,19,Theft,1A20,"Utility Company, Electric, Gas, Water",-,1,1049 MONTROSE BLVD
1/22/15,19,Theft,1A20,Hospital Parking Lot,W,1,1949 GRAY -
1/22/15,16,Burglary,1A20,Apartment,-,1,249 WEBSTER ST
1/22/15,17,Auto Theft,1A20,Apartment Parking Lot,W,1,3449 DALLAS ST
1/22/15,17,Aggravated Assault,1A20,"Road, Street, or Sidewalk",-,1,1549 ROBIN ST
1/23/15,11,Theft,1A20,Commercial Parking Lot or Garage,W,1,1949 GRAY -
1/23/15,8,Burglary,1A20,Residence or House,W,1,449 DREW ST
1/24/15,9,Auto Theft,1A20,"Road, Street, or Sidewalk",-,1,1149 PEDEN -
1/23/15,19,Theft,1A20,Drug Store or Medical Supply,-,1,3349 MONTROSE BLVD
1/23/15,21,Aggravated Assault,1A20,Other Parking Lot,-,1,949 WESTHEIMER RD
1/24/15,2,Robbery,1A20,"Road, Street, or Sidewalk",-,1,649 PACIFIC -
1/24/15,18,Theft,1A20,Restaurant or Cafeteria Parking Lot,-,1,2149 SMITH -
1/24/15,19,Theft,1A20,"Road, Street, or Sidewalk",W,1,1249 WEBSTER ST
1/24/15,19,Theft,1A20,Restaurant or Cafeteria Parking Lot,-,1,2549 MONTROSE BLVD
1/24/15,11,Theft,1A20,Apartment Parking Lot,-,1,2049 BAILEY ST
1/25/15,7,Aggravated Assault,1A20,Convenience Store,W,1,349 ALABAMA ST
1/25/15,5,Theft,1A20,"Road, Street, or Sidewalk",-,1,1949 GILLETTE ST
1/25/15,3,Theft,1A20,"Road, Street, or Sidewalk",W,2,1549 WEBSTER ST
1/25/15,10,Theft,1A20,Bar or Night Club,-,1,849 PACIFIC -
1/25/15,8,Burglary,1A20,,-,1,549 RICHMOND AVE
1/24/15,20,Theft,1A20,Restaurant or Cafeteria,W,1,349 GRAY -
1/24/15,23,Theft,1A20,"Road, Street, or Sidewalk",-,1,549 ELGIN ST
1/24/15,23,Auto Theft,1A20,"Road, Street, or Sidewalk",-,1,449 MCGOWEN ST
1/25/15,0,Theft,1A20,Other Parking Lot,-,1,1949 WEST GREY -
1/25/15,12,Auto Theft,1A20,"Road, Street, or Sidewalk",-,1,2449 TAFT -
1/25/15,15,Theft,1A20,Apartment Parking Lot,W,1,549 ALABAMA ST
1/25/15,16,Theft,1A20,Clothing Store,W,1,1549 GRAY -
1/25/15,18,Burglary,1A20,Apartment Parking Lot,-,1,2149 ALLEN PKWY
1/25/15,17,Theft,1A20,Residence or House,-,1,1449 WAUGH DR
1/25/15,18,Theft,1A20,Apartment Parking Lot,W,1,1649 DALLAS ST
1/30/15,0,Theft,1A20,Commercial Parking Lot or Garage,-,1,1349 WELCH -
1/30/15,1,Theft,1A20,Commercial Parking Lot or Garage,-,4,1349 WELCH -
1/30/15,1,Theft,1A20,"Road, Street, or Sidewalk",-,1,449 WESTHEIMER RD
1/29/15,20,Theft,1A20,Grocery Store or Supermarket Parking Lot,-,1,2249 LOUISIANA ST
1/29/15,15,Theft,1A20,Restaurant or Cafeteria Parking Lot,-,1,1149 WESTHEIMER RD
1/27/15,23,Theft,1A20,"Road, Street, or Sidewalk",-,1,2449 HELENA -
1/28/15,1,Theft,1A20,"Road, Street, or Sidewalk",-,1,3349 WHITNEY -
1/28/15,0,Theft,1A20,Bar or Night Club Parking Lot,-,1,549 ELGIN ST
1/28/15,11,Theft,1A20,"Road, Street, or Sidewalk",-,1,2849 WHITNEY ST
1/28/15,18,Theft,1A20,Strip Business Center Parking Lot,W,1,1949 GRAY -
1/28/15,16,Theft,1A20,Driveway,W,1,549 SAULNIER ST
1/28/15,15,Burglary,1A20,Apartment,W,1,2249 DALLAS ST
1/26/15,21,Theft,1A20,Commercial Parking Lot or Garage,-,1,749 RICHMOND AVE
1/26/15,20,Theft,1A20,Other Parking Lot,-,1,749 RICHMOND AVE
1/26/15,22,Theft,1A20,Commercial Parking Lot or Garage,-,1,749 RICHMOND AVE
1/27/15,17,Theft,1A20,Strip Business Center Parking Lot,W,1,849 DALLAS ST
1/27/15,11,Theft,1A20,Apartment,-,1,1249 WELCH -
1/25/15,23,Theft,1A20,"Road, Street, or Sidewalk",-,1,1549 VALENTINE ST
1/26/15,2,Aggravated Assault,1A20,Bar or Night Club,-,1,2349 CROCKER ST
1/26/15,12,Burglary,1A20,"Vacant Single Occ Resd(House,Townhs,Dplex)",W,1,1149 DALLAS ST
1/26/15,15,Theft,1A20,Clothing Store,W,1,1549 GRAY -
1/11/15,13,Theft,1A20,"Road, Street, or Sidewalk",-,1,349 SUL ROSS -
1/10/15,14,Auto Theft,1A20,"Road, Street, or Sidewalk",-,1,349 PIERCE -
1/10/15,16,Theft,1A20,Grocery Store or Supermarket,-,1,2249 LOUISIANA ST
1/10/15,11,Theft,1A20,Garage or Carport,-,1,2249 SMITH -
1/10/15,10,Auto Theft,1A20,Apartment Parking Lot,W,1,249 ALABAMA ST
1/11/15,8,Theft,1A20,"Road, Street, or Sidewalk",-,1,1249 STANFORD -
1/11/15,1,Aggravated Assault,1A20,Bar or Night Club,-,1,649 HADLEY ST
1/10/15,19,Theft,1A20,"Vacant Single Occ Resd(House,Townhs,Dplex)",-,1,949 LAMB -
1/9/15,14,Theft,1A20,"Road, Street, or Sidewalk",-,1,3349 LOUISIANA ST
1/9/15,13,Theft,1A20,Apartment Parking Lot,-,1,2249 SMITH -
1/9/15,15,Theft,1A20,Grocery Store or Supermarket,-,1,2249 LOUISIANA ST
1/9/15,7,Theft,1A20,Apartment Parking Lot,-,1,449 MAIN ST
1/5/15,2,Theft,1A20,Bar or Night Club,-,1,2349 GRANT ST
1/5/15,0,Burglary,1A20,Apartment,W,1,2949 DALLAS ST
1/5/15,3,Burglary,1A20,Restaurant or Cafeteria,W,1,1949 GRAY -
1/4/15,21,Theft,1A20,Restaurant or Cafeteria Parking Lot,-,1,449 GRAY ST
1/4/15,22,Auto Theft,1A20,"Road, Street, or Sidewalk",-,1,849 FARGO -
1/4/15,13,Theft,1A20,Other Parking Lot,-,1,2749 LOUISIANA ST
1/3/15,11,Theft,1A20,Garage or Carport,-,1,3549 AUDUBON PL
1/3/15,6,Aggravated Assault,1A20,Bar or Night Club,-,1,949 WESTHEIMER RD
1/3/15,13,Theft,1A20,"Road, Street, or Sidewalk",-,1,649 BOMAR ST
1/3/15,14,Theft,1A20,"Road, Street, or Sidewalk",-,1,549 FARGO -
1/3/15,20,Theft,1A20,Miscellaneous Business (Non-Specific),-,1,649 RICHMOND AVE
1/3/15,22,Theft,1A20,"Road, Street, or Sidewalk",W,1,1449 WEBSTER ST
1/4/15,1,Theft,1A20,Bar or Night Club Parking Lot,-,1,549 ELGIN ST
1/2/15,11,Theft,1A20,Bar or Night Club,-,1,349 WESTHEIMER RD
1/2/15,12,Theft,1A20,Other Parking Lot,-,1,1649 WAUGH DR
1/2/15,12,Theft,1A20,Apartment Parking Lot,-,1,3249 ALLEN PKWY
1/1/15,8,Theft,1A20,Apartment Parking Lot,-,1,3549 BURLINGTON -
1/1/15,8,Theft,1A20,Car Wash,-,1,849 PACIFIC -
1/1/15,2,Theft,1A20,"Road, Street, or Sidewalk",-,1,2549 STANFORD -
1/1/15,13,Theft,1A20,Commercial Parking Lot or Garage,-,1,2049 LOUISIANA ST
1/1/15,13,Theft,1A20,Apartment Parking Lot,-,1,2149 ALLEN PKWY
1/1/15,11,Auto Theft,1A20,"Road, Street, or Sidewalk",-,1,949 CROSBY ST
1/1/15,17,Theft,1A20,Commercial Parking Lot or Garage,W,1,1649 WEBSTER ST
1/1/15,16,Theft,1A20,Service or Gas Station,-,1,1049 MONTROSE BLVD
1/1/15,21,Theft,1A20,Driveway,-,1,1349 MATTHEWS -
1/5/15,17,Theft,1A20,Apartment,W,1,249 ALABAMA ST
1/5/15,19,Theft,1A20,Residence or House,-,1,1049 STANFORD -
1/6/15,0,Burglary,1A20,Residence or House,-,1,849 SAULNIER -
1/6/15,1,Theft,1A20,,-,1,549 LOVETT BLVD
1/6/15,2,Theft,1A20,Bar or Night Club Parking Lot,-,1,249 TUAM -
1/6/15,5,Burglary,1A20,Apartment Rental Office,W,1,2949 DALLAS ST
1/5/15,8,Aggravated Assault,1A20,Apartment Rental Office,-,1,349 MCGOWEN ST
1/5/15,8,Theft,1A20,Driveway,-,1,2149 GILLETTE ST
1/5/15,9,Auto Theft,1A20,Strip Business Center Parking Lot,-,1,3549 GARROTT ST
1/6/15,22,Theft,1A20,"Road, Street, or Sidewalk",-,1,1049 VALENTINE -
1/6/15,21,Theft,1A20,"Church, Synagogue, or Temple Parking Lot",-,1,2549 WAUGH DR
1/7/15,6,Theft,1A20,"Road, Street, or Sidewalk",-,1,2949 SMITH -
1/7/15,6,Robbery,1A20,"Road, Street, or Sidewalk",-,1,849 WESTHEIMER RD
1/6/15,7,Theft,1A20,Apartment Parking Lot,-,1,2149 ALLEN PKWY
1/6/15,8,Auto Theft,1A20,Apartment Parking Lot,-,1,749 CLEVELAND ST
1/6/15,8,Theft,1A20,Commercial Parking Lot or Garage,-,1,2149 ALLEN PKWY
1/6/15,16,Theft,1A20,Grocery Store or Supermarket Parking Lot,-,1,3349 MONTROSE BLVD
1/6/15,13,Theft,1A20,Commercial Parking Lot or Garage,W,1,1549 GRAY -
1/7/15,19,Theft,1A20,Garage or Carport,-,1,449 ANITA ST
1/7/15,17,Burglary,1A20,Apartment,W,1,2249 DALLAS ST
1/8/15,2,Theft,1A20,Restaurant or Cafeteria,-,1,3349 SMITH -
1/7/15,9,Theft,1A20,Garage or Carport,-,1,2149 ALLEN PKWY
1/7/15,14,Auto Theft,1A20,Commercial Parking Lot or Garage,W,1,649 DALLAS ST
1/7/15,15,Aggravated Assault,1A20,"Road, Street, or Sidewalk",-,1,1149 CLEVELAND ST
1/8/15,12,Aggravated Assault,1A20,Bar or Night Club Parking Lot,-,1,549 ELGIN ST
1/8/15,15,Theft,1A20,"Parks and Recreation, Zoo, Swimming Pool",-,1,1149 ALLEN PKWY
1/13/15,13,Theft,1A20,Apartment,W,1,1649 DALLAS ST
1/13/15,12,Theft,1A20,Apartment Parking Lot,W,1,2249 DALLAS ST
